,keys,groups,values,name
62656,HealthJuiceDrank,Miscellaneous,60198.0,76561198234411032
62657,CrabDance,Miscellaneous,30.0,76561198234411032
62658,SuperJumpRolls,Miscellaneous,111292.0,76561198234411032
62659,TapeUsed,Miscellaneous,2647.0,76561198234411032
62660,DistanceTraveledIceW2,Miscellaneous,11346.0,76561198234411032
62661,TimePlayedSeconds,Miscellaneous,235322.0,76561198234411032
62662,GalleryTargetsHit,Miscellaneous,14.0,76561198234411032
62663,BananOfferings,Miscellaneous,2.0,76561198234411032
62664,ChestOpens,Miscellaneous,881.0,76561198234411032
62665,RatGG,Miscellaneous,3.0,76561198234411032
62666,BeGalleryTarget,Miscellaneous,6.0,76561198234411032
62667,Deaths,Solo,69.0,76561198234411032
62668,Wins,Solo,4.0,76561198234411032
62669,Kills,Solo,172.0,76561198234411032
62670,Games,Solo,73.0,76561198234411032
62671,Top5,Solo,14.0,76561198234411032
62672,MostKills,Solo,10.0,76561198234411032
62673,DeathsSquads,Squads,318.0,76561198234411032
62674,KillsSquads,Squads,936.0,76561198234411032
62675,Top2Squads,Squads,114.0,76561198234411032
62676,GamesSquads,Squads,377.0,76561198234411032
62677,MostKillsSquads,Squads,13.0,76561198234411032
62678,WinsSquads,Squads,73.0,76561198234411032
62679,DamageDealt,Combat,8937471.0,76561198262726048
62680,DestructiblesDestroyed,Combat,53073.0,76561198262726048
62681,Healing,Combat,7889.0,76561198262726048
62682,BananaHits,Combat,490.0,76561198262726048
62683,SkunkBombDamageDealt,Combat,115155.0,76561198262726048
62684,BananaHitsEnemyOnly,Combat,336.0,76561198262726048
62685,EnemyArmorBroken,Combat,49021.0,76561198262726048
62686,KillsCustom1,Custom1,849.0,76561198262726048
62687,DeathsCustom1,Custom1,243.0,76561198262726048
62688,MostKillsCustom1,Custom1,13.0,76561198262726048
62689,GamesCustom1,Custom1,431.0,76561198262726048
62690,WinsCustom1,Custom1,246.0,76561198262726048
62691,FlagCaps,Custom1,249.0,76561198262726048
62692,MostKillsCustom1B,Custom1B,38.0,76561198262726048
62693,WinsCustom1B,Custom1B,105.0,76561198262726048
62694,DeathsCustom1B,Custom1B,529.0,76561198262726048
62695,FlagCapsB,Custom1B,54.0,76561198262726048
62696,GamesCustom1B,Custom1B,136.0,76561198262726048
62697,KillsCustom1B,Custom1B,2149.0,76561198262726048
62698,WinsCustom2,Custom2,129.0,76561198262726048
62699,GamesCustom2,Custom2,293.0,76561198262726048
62700,Top2Custom2,Custom2,184.0,76561198262726048
62701,DeathsCustom2,Custom2,179.0,76561198262726048
62702,MostKillsCustom2,Custom2,20.0,76561198262726048
62703,KillsCustom2,Custom2,1591.0,76561198262726048
62704,DeathsCustom3Z,Custom3,271.0,76561198262726048
62705,KillsCustom3Z,Custom3,171.0,76561198262726048
62706,WinsCustom3,Custom3,59.0,76561198262726048
62707,MostKillsCustom3Z,Custom3,14.0,76561198262726048
62708,KillsCustom3,Custom3,1552.0,76561198262726048
62709,MostKillsCustom3,Custom3,29.0,76561198262726048
62710,DeathsCustom3,Custom3,112.0,76561198262726048
62711,GamesCustom3,Custom3,171.0,76561198262726048
62712,GamesDuos,Duos,2112.0,76561198262726048
62713,DeathsDuos,Duos,1657.0,76561198262726048
62714,Top3Duos,Duos,987.0,76561198262726048
62715,KillsDuos,Duos,9645.0,76561198262726048
62716,MostKillsDuos,Duos,31.0,76561198262726048
62717,WinsDuos,Duos,496.0,76561198262726048
62718,FruitBaskets,Event,1337.0,76561198262726048
62719,Presents,Event,1071.0,76561198262726048
62720,CandyCorn,Event,24006.0,76561198262726048
62721,KillsHuntingRifle,Kill Statistics,504.0,76561198262726048
62722,KillsJag7,Kill Statistics,1145.0,76561198262726048
62723,KillsCrossbow,Kill Statistics,1353.0,76561198262726048
62724,KillsSilencedPistol,Kill Statistics,1339.0,76561198262726048
62725,KillsSMG,Kill Statistics,3111.0,76561198262726048
62726,KillsSniper,Kill Statistics,495.0,76561198262726048
62727,KillsThomas,Kill Statistics,1979.0,76561198262726048
62728,KillsMagnum,Kill Statistics,1835.0,76561198262726048
62729,KillsDeagle,Kill Statistics,1317.0,76561198262726048
62730,KillsEgg,Kill Statistics,106.0,76561198262726048
62731,KillsM16,Kill Statistics,1183.0,76561198262726048
62732,KillsMinigun,Kill Statistics,238.0,76561198262726048
62733,KillsDart,Kill Statistics,642.0,76561198262726048
62734,MeleeKills,Kill Statistics,656.0,76561198262726048
62735,KillsDualPistol,Kill Statistics,1288.0,76561198262726048
62736,KillsPistol,Kill Statistics,348.0,76561198262726048
62737,KillsBow,Kill Statistics,353.0,76561198262726048
62738,VehicleKills,Kill Statistics,19482.0,76561198262726048
62739,GrenadeKills,Kill Statistics,1205.0,76561198262726048
62740,KillsAK,Kill Statistics,2924.0,76561198262726048
62741,KillsShotgun,Kill Statistics,3456.0,76561198262726048
62742,EmuKills,Kill Statistics,400.0,76561198262726048
62743,AccountExpIntoCurrentLevel,Legacy,0.0,76561198262726048
62744,AccountLevel,Legacy,29.0,76561198262726048
62745,BarnRebelDoor,Milestones,255.0,76561198262726048
62746,DancingInTheRain,Milestones,15.0,76561198262726048
62747,NpcSphynx,Milestones,2.0,76561198262726048
62748,NoDancing,Milestones,1.0,76561198262726048
62749,NPCLab,Milestones,2.0,76561198262726048
62750,StorytimeDonk,Milestones,1.0,76561198262726048
62751,AccountLevelNew,Miscellaneous,1439.0,76561198262726048
62752,ParachuteSplats,Miscellaneous,347.0,76561198262726048
62753,AccountExpIntoCurrentLevelNew,Miscellaneous,2623.0,76561198262726048
62754,BowHitsOneMatch,Miscellaneous,29.0,76561198262726048
62755,GrassCut,Miscellaneous,62736.0,76561198262726048
62756,DistanceTraveled,Miscellaneous,17602886.0,76561198262726048
62757,CampfiresUsed,Miscellaneous,1295.0,76561198262726048
62758,ChickenWins,Miscellaneous,1.0,76561198262726048
62759,GalleryTargetsHit,Miscellaneous,1208.0,76561198262726048
62760,CoconutsAte,Miscellaneous,5945.0,76561198262726048
62761,GalleryTargetsHitBow,Miscellaneous,1.0,76561198262726048
62762,SuperJumpRolls,Miscellaneous,1213810.0,76561198262726048
62763,MushroomsAte,Miscellaneous,3385.0,76561198262726048
62764,Scarecrows,Miscellaneous,38.0,76561198262726048
62765,MoleCrates,Miscellaneous,2640.0,76561198262726048
62766,HealthJuiceDrank,Miscellaneous,544635.0,76561198262726048
62767,CrabDance,Miscellaneous,52.0,76561198262726048
62768,BeGalleryTarget,Miscellaneous,53.0,76561198262726048
62769,BananOfferings,Miscellaneous,658.0,76561198262726048
62770,ChestOpens,Miscellaneous,6570.0,76561198262726048
62771,TapeUsed,Miscellaneous,25014.0,76561198262726048
62772,TurkeyWins,Miscellaneous,1.0,76561198262726048
62773,RatGG,Miscellaneous,7.0,76561198262726048
62774,DistanceTraveledIceW2,Miscellaneous,129085.0,76561198262726048
62775,TimePlayedSeconds,Miscellaneous,2992165.0,76561198262726048
62776,Games,Solo,6205.0,76561198262726048
62777,PacifistVictoriesSolo,Solo,2.0,76561198262726048
62778,Kills,Solo,42746.0,76561198262726048
62779,Wins,Solo,1971.0,76561198262726048
62780,NoArmorVictoriesSolo,Solo,1.0,76561198262726048
62781,Top5,Solo,3668.0,76561198262726048
62782,MeleeVictoriesSolo,Solo,2.0,76561198262726048
62783,MostKills,Solo,32.0,76561198262726048
62784,Deaths,Solo,4234.0,76561198262726048
62785,MostKillsSquads,Squads,25.0,76561198262726048
62786,GamesSquads,Squads,1959.0,76561198262726048
62787,KillsSquads,Squads,7023.0,76561198262726048
62788,Top2Squads,Squads,956.0,76561198262726048
62789,DeathsSquads,Squads,1406.0,76561198262726048
62790,WinsSquads,Squads,655.0,76561198262726048
62791,KillsHamsterWeek3,Super CRISPRmas 2019,11.0,76561198262726048
62792,OpenMoleCratesW1,Super CRISPRmas 2019,30.0,76561198262726048
62793,MeleeKillsWeek2,Super CRISPRmas 2019,7.0,76561198262726048
62794,KillsExplosionGrenadeWeek2,Super CRISPRmas 2019,12.0,76561198262726048
62795,KillsAsDeerWeek2,Super CRISPRmas 2019,18.0,76561198262726048
62796,KillsThomasGun,Super CRISPRmas 2019,107.0,76561198262726048
62797,HealthJuiceDrankWeek3,Super CRISPRmas 2019,1972.0,76561198262726048
62798,UseCampfiresW1,Super CRISPRmas 2019,29.0,76561198262726048
62799,BananaHitsEnemyOnly,Combat,7.0,76561198007674062
62800,SkunkBombDamageDealt,Combat,1146.0,76561198007674062
62801,DamageDealt,Combat,104416.0,76561198007674062
62802,BananaHits,Combat,8.0,76561198007674062
62803,DestructiblesDestroyed,Combat,1964.0,76561198007674062
62804,EnemyArmorBroken,Combat,1282.0,76561198007674062
62805,Healing,Combat,707.0,76561198007674062
62806,WinsCustom1B,Custom1B,17.0,76561198007674062
62807,GamesCustom1B,Custom1B,27.0,76561198007674062
62808,KillsCustom1B,Custom1B,266.0,76561198007674062
62809,FlagCapsB,Custom1B,5.0,76561198007674062
62810,MostKillsCustom1B,Custom1B,20.0,76561198007674062
62811,DeathsCustom1B,Custom1B,109.0,76561198007674062
62812,WinsDuos,Duos,4.0,76561198007674062
62813,GamesDuos,Duos,58.0,76561198007674062
62814,MostKillsDuos,Duos,9.0,76561198007674062
62815,DeathsDuos,Duos,54.0,76561198007674062
62816,KillsDuos,Duos,95.0,76561198007674062
62817,Top3Duos,Duos,10.0,76561198007674062
62818,CandyCorn,Event,11706.0,76561198007674062
62819,KillsMagnum,Kill Statistics,6.0,76561198007674062
62820,KillsShotgun,Kill Statistics,11.0,76561198007674062
62821,KillsSilencedPistol,Kill Statistics,7.0,76561198007674062
62822,KillsDeagle,Kill Statistics,2.0,76561198007674062
62823,KillsJag7,Kill Statistics,3.0,76561198007674062
62824,KillsThomas,Kill Statistics,26.0,76561198007674062
62825,KillsSniper,Kill Statistics,3.0,76561198007674062
62826,KillsSMG,Kill Statistics,144.0,76561198007674062
62827,KillsMinigun,Kill Statistics,11.0,76561198007674062
62828,KillsDart,Kill Statistics,3.0,76561198007674062
62829,GrenadeKills,Kill Statistics,11.0,76561198007674062
62830,VehicleKills,Kill Statistics,5.0,76561198007674062
62831,KillsDualPistol,Kill Statistics,18.0,76561198007674062
62832,KillsPistol,Kill Statistics,6.0,76561198007674062
62833,KillsAK,Kill Statistics,96.0,76561198007674062
62834,MeleeKills,Kill Statistics,1.0,76561198007674062
62835,KillsM16,Kill Statistics,6.0,76561198007674062
62836,DancingInTheRain,Milestones,1.0,76561198007674062
62837,StorytimeDonk,Milestones,1.0,76561198007674062
62838,DistanceTraveled,Miscellaneous,294609.0,76561198007674062
62839,MushroomsAte,Miscellaneous,55.0,76561198007674062
62840,SuperJumpRolls,Miscellaneous,21245.0,76561198007674062
62841,ParachuteSplats,Miscellaneous,21.0,76561198007674062
62842,AccountExpIntoCurrentLevelNew,Miscellaneous,2468.0,76561198007674062
62843,AccountLevelNew,Miscellaneous,40.0,76561198007674062
62844,BowHitsOneMatch,Miscellaneous,6.0,76561198007674062
62845,GrassCut,Miscellaneous,1080.0,76561198007674062
62846,CampfiresUsed,Miscellaneous,26.0,76561198007674062
62847,ChestOpens,Miscellaneous,268.0,76561198007674062
62848,Scarecrows,Miscellaneous,1.0,76561198007674062
62849,MoleCrates,Miscellaneous,5.0,76561198007674062
62850,HealthJuiceDrank,Miscellaneous,15802.0,76561198007674062
62851,BeGalleryTarget,Miscellaneous,6.0,76561198007674062
62852,TapeUsed,Miscellaneous,377.0,76561198007674062
62853,DistanceTraveledIceW2,Miscellaneous,4017.0,76561198007674062
62854,CoconutsAte,Miscellaneous,71.0,76561198007674062
62855,TimePlayedSeconds,Miscellaneous,66265.0,76561198007674062
62856,Top2Squads,Squads,50.0,76561198007674062
62857,WinsSquads,Squads,21.0,76561198007674062
62858,MostKillsSquads,Squads,9.0,76561198007674062
62859,DeathsSquads,Squads,164.0,76561198007674062
62860,GamesSquads,Squads,177.0,76561198007674062
62861,KillsSquads,Squads,267.0,76561198007674062
62862,BananaHitsEnemyOnly,Combat,21.0,76561198015684851
62863,BananaHits,Combat,40.0,76561198015684851
62864,DamageDealt,Combat,107512.0,76561198015684851
62865,SkunkBombDamageDealt,Combat,6436.0,76561198015684851
62866,Healing,Combat,901.0,76561198015684851
62867,DestructiblesDestroyed,Combat,1356.0,76561198015684851
62868,EnemyArmorBroken,Combat,1177.0,76561198015684851
62869,GamesCustom1B,Custom1B,32.0,76561198015684851
62870,KillsCustom1B,Custom1B,236.0,76561198015684851
62871,MostKillsCustom1B,Custom1B,17.0,76561198015684851
62872,WinsCustom1B,Custom1B,18.0,76561198015684851
62873,FlagCapsB,Custom1B,2.0,76561198015684851
62874,DeathsCustom1B,Custom1B,157.0,76561198015684851
62875,GamesDuos,Duos,32.0,76561198015684851
62876,MostKillsDuos,Duos,6.0,76561198015684851
62877,KillsDuos,Duos,36.0,76561198015684851
62878,DeathsDuos,Duos,32.0,76561198015684851
62879,Top3Duos,Duos,5.0,76561198015684851
62880,CandyCorn,Event,16753.0,76561198015684851
62881,KillsMagnum,Kill Statistics,2.0,76561198015684851
62882,KillsHuntingRifle,Kill Statistics,21.0,76561198015684851
62883,KillsSilencedPistol,Kill Statistics,3.0,76561198015684851
62884,KillsThomas,Kill Statistics,11.0,76561198015684851
62885,KillsSniper,Kill Statistics,4.0,76561198015684851
62886,KillsDeagle,Kill Statistics,13.0,76561198015684851
62887,KillsJag7,Kill Statistics,12.0,76561198015684851
62888,KillsSMG,Kill Statistics,19.0,76561198015684851
62889,KillsMinigun,Kill Statistics,4.0,76561198015684851
62890,KillsCrossbow,Kill Statistics,1.0,76561198015684851
62891,KillsDart,Kill Statistics,6.0,76561198015684851
62892,KillsBow,Kill Statistics,2.0,76561198015684851
62893,EmuKills,Kill Statistics,1.0,76561198015684851
62894,KillsAK,Kill Statistics,100.0,76561198015684851
62895,KillsShotgun,Kill Statistics,19.0,76561198015684851
62896,KillsPistol,Kill Statistics,16.0,76561198015684851
62897,KillsM16,Kill Statistics,14.0,76561198015684851
62898,GrenadeKills,Kill Statistics,27.0,76561198015684851
62899,VehicleKills,Kill Statistics,2.0,76561198015684851
62900,KillsDualPistol,Kill Statistics,44.0,76561198015684851
62901,MeleeKills,Kill Statistics,4.0,76561198015684851
62902,GrassCut,Miscellaneous,3502.0,76561198015684851
62903,AccountExpIntoCurrentLevelNew,Miscellaneous,287.0,76561198015684851
62904,CoconutsAte,Miscellaneous,8.0,76561198015684851
62905,AccountLevelNew,Miscellaneous,45.0,76561198015684851
62906,BowHitsOneMatch,Miscellaneous,6.0,76561198015684851
62907,MushroomsAte,Miscellaneous,328.0,76561198015684851
62908,SuperJumpRolls,Miscellaneous,33318.0,76561198015684851
62909,DistanceTraveled,Miscellaneous,380338.0,76561198015684851
62910,ParachuteSplats,Miscellaneous,27.0,76561198015684851
62911,BananOfferings,Miscellaneous,1.0,76561198015684851
62912,MoleCrates,Miscellaneous,17.0,76561198015684851
62913,CampfiresUsed,Miscellaneous,34.0,76561198015684851
62914,DistanceTraveledIceW2,Miscellaneous,2347.0,76561198015684851
62915,TapeUsed,Miscellaneous,469.0,76561198015684851
62916,TimePlayedSeconds,Miscellaneous,78601.0,76561198015684851
62917,HealthJuiceDrank,Miscellaneous,15473.0,76561198015684851
62918,ChestOpens,Miscellaneous,691.0,76561198015684851
62919,MostKills,Solo,5.0,76561198015684851
62920,Top5,Solo,16.0,76561198015684851
62921,Deaths,Solo,83.0,76561198015684851
62922,Wins,Solo,1.0,76561198015684851
62923,Kills,Solo,118.0,76561198015684851
62924,Games,Solo,84.0,76561198015684851
62925,WinsSquads,Squads,17.0,76561198015684851
62926,MostKillsSquads,Squads,7.0,76561198015684851
62927,GamesSquads,Squads,153.0,76561198015684851
62928,DeathsSquads,Squads,137.0,76561198015684851
62929,Top2Squads,Squads,40.0,76561198015684851
62930,KillsSquads,Squads,173.0,76561198015684851
62931,BananaHitsEnemyOnly,Combat,119.0,76561198858245565
62932,EnemyArmorBroken,Combat,12379.0,76561198858245565
62933,BananaHits,Combat,249.0,76561198858245565
62934,Healing,Combat,10446.0,76561198858245565
62935,DestructiblesDestroyed,Combat,25550.0,76561198858245565
62936,SkunkBombDamageDealt,Combat,17947.0,76561198858245565
62937,DamageDealt,Combat,1242110.0,76561198858245565
62938,WinsCustom1B,Custom1B,16.0,76561198858245565
62939,MostKillsCustom1B,Custom1B,23.0,76561198858245565
62940,DeathsCustom1B,Custom1B,170.0,76561198858245565
62941,GamesCustom1B,Custom1B,30.0,76561198858245565
62942,FlagCapsB,Custom1B,13.0,76561198858245565
62943,KillsCustom1B,Custom1B,338.0,76561198858245565
62944,GamesCustom2,Custom2,7.0,76561198858245565
62945,Top2Custom2,Custom2,3.0,76561198858245565
62946,DeathsCustom2,Custom2,6.0,76561198858245565
62947,WinsCustom2,Custom2,1.0,76561198858245565
62948,KillsCustom2,Custom2,34.0,76561198858245565
62949,MostKillsCustom2,Custom2,9.0,76561198858245565
62950,MostKillsDuos,Duos,18.0,76561198858245565
62951,WinsDuos,Duos,176.0,76561198858245565
62952,GamesDuos,Duos,813.0,76561198858245565
62953,Top3Duos,Duos,312.0,76561198858245565
62954,KillsDuos,Duos,3642.0,76561198858245565
62955,DeathsDuos,Duos,650.0,76561198858245565
62956,CandyCorn,Event,53765.0,76561198858245565
62957,KillsHuntingRifle,Kill Statistics,39.0,76561198858245565
62958,KillsMagnum,Kill Statistics,325.0,76561198858245565
62959,KillsSMG,Kill Statistics,677.0,76561198858245565
62960,KillsJag7,Kill Statistics,249.0,76561198858245565
62961,KillsDeagle,Kill Statistics,214.0,76561198858245565
62962,KillsThomas,Kill Statistics,206.0,76561198858245565
62963,KillsSilencedPistol,Kill Statistics,270.0,76561198858245565
62964,KillsSniper,Kill Statistics,364.0,76561198858245565
62965,KillsCrossbow,Kill Statistics,62.0,76561198858245565
62966,KillsMinigun,Kill Statistics,100.0,76561198858245565
62967,KillsEgg,Kill Statistics,11.0,76561198858245565
62968,MeleeKills,Kill Statistics,62.0,76561198858245565
62969,KillsDualPistol,Kill Statistics,2329.0,76561198858245565
62970,KillsDart,Kill Statistics,42.0,76561198858245565
62971,VehicleKills,Kill Statistics,11.0,76561198858245565
62972,KillsPistol,Kill Statistics,331.0,76561198858245565
62973,GrenadeKills,Kill Statistics,196.0,76561198858245565
62974,KillsBow,Kill Statistics,70.0,76561198858245565
62975,EmuKills,Kill Statistics,12.0,76561198858245565
62976,KillsAK,Kill Statistics,1079.0,76561198858245565
62977,KillsShotgun,Kill Statistics,797.0,76561198858245565
62978,KillsM16,Kill Statistics,238.0,76561198858245565
62979,BarnRebelDoor,Milestones,66.0,76561198858245565
62980,StorytimeDonk,Milestones,1.0,76561198858245565
62981,DancingInTheRain,Milestones,5.0,76561198858245565
62982,NpcSphynx,Milestones,1.0,76561198858245565
62983,NPCLab,Milestones,2.0,76561198858245565
62984,NoDancing,Milestones,1.0,76561198858245565
62985,ParachuteSplats,Miscellaneous,134.0,76561198858245565
62986,GrassCut,Miscellaneous,26902.0,76561198858245565
62987,AccountLevelNew,Miscellaneous,225.0,76561198858245565
62988,DistanceTraveled,Miscellaneous,2296517.0,76561198858245565
62989,AccountExpIntoCurrentLevelNew,Miscellaneous,2495.0,76561198858245565
62990,BowHitsOneMatch,Miscellaneous,20.0,76561198858245565
62991,CoconutsAte,Miscellaneous,349.0,76561198858245565
62992,GalleryTargetsHit,Miscellaneous,2.0,76561198858245565
62993,CampfiresUsed,Miscellaneous,240.0,76561198858245565
62994,MushroomsAte,Miscellaneous,769.0,76561198858245565
62995,RatGG,Miscellaneous,2.0,76561198858245565
62996,Scarecrows,Miscellaneous,17.0,76561198858245565
62997,BeGalleryTarget,Miscellaneous,22.0,76561198858245565
62998,BananOfferings,Miscellaneous,1.0,76561198858245565
62999,SuperJumpRolls,Miscellaneous,245897.0,76561198858245565
63000,DistanceTraveledIceW2,Miscellaneous,34509.0,76561198858245565
63001,TapeUsed,Miscellaneous,5996.0,76561198858245565
63002,ChestOpens,Miscellaneous,2796.0,76561198858245565
63003,TimePlayedSeconds,Miscellaneous,436184.0,76561198858245565
